PassengerId,fSex,fEmbarked,Pclass,Age,SibSp,Parch,Fare,Survived,name_title,name_word_length,name_char_length,cabin_first_letter,ticket_category
605,male,C,1,35,0,0,26.55,1,Mr.,3,10,n,digit
605,male,C,1,35,0,0,26.55,1,Mr.,3,10,n,digit
606,male,S,3,36,1,0,15.55,0,Mr.,3,22,n,digit
606,male,S,3,36,1,0,15.55,0,Mr.,3,22,n,digit
607,male,S,3,30,0,0,7.8958,0,Mr.,2,11,n,digit
607,male,S,3,30,0,0,7.8958,0,Mr.,2,11,n,digit
608,male,S,1,27,0,0,30.5,1,Mr.,3,20,n,digit
608,male,S,1,27,0,0,30.5,1,Mr.,3,20,n,digit
609,female,C,2,22,1,2,41.5792,1,Mrs.,3,13,n,SC/Paris
609,female,C,2,22,1,2,41.5792,1,Mrs.,3,13,n,SC/Paris
610,female,S,1,40,0,0,153.4625,1,Miss.,3,16,C,PC
610,female,S,1,40,0,0,153.4625,1,Miss.,3,16,C,PC
611,female,S,3,39,1,5,31.275,0,Mrs.,4,20,n,digit
611,female,S,3,39,1,5,31.275,0,Mrs.,4,20,n,digit
612,male,S,3,21,0,0,7.05,0,Mr.,3,14,n,SOTON/OQ
612,male,S,3,32,0,0,7.05,0,Mr.,3,14,n,SOTON/OQ
613,female,Q,3,6,1,0,15.5,1,Miss.,3,18,n,digit
613,female,Q,3,6,1,0,15.5,1,Miss.,3,18,n,digit
614,male,Q,3,35,0,0,7.75,0,Mr.,2,10,n,digit
614,male,Q,3,35,0,0,7.75,0,Mr.,2,10,n,digit
615,male,S,3,35,0,0,8.05,0,Mr.,3,24,n,digit
615,male,S,3,35,0,0,8.05,0,Mr.,3,24,n,digit
616,female,S,2,24,1,2,65,1,Miss.,2,11,n,digit
616,female,S,2,24,1,2,65,1,Miss.,2,11,n,digit
617,male,S,3,34,1,1,14.4,0,Mr.,3,18,n,digit
617,male,S,3,34,1,1,14.4,0,Mr.,3,18,n,digit
618,female,S,3,26,1,0,16.1,0,Mrs.,4,17,n,A/5
618,female,S,3,26,1,0,16.1,0,Mrs.,4,17,n,A/5
619,female,S,2,4,2,1,39,1,Miss.,3,18,o,digit
619,female,S,2,4,2,1,39,1,Miss.,3,18,o,digit
620,male,S,2,26,0,0,10.5,0,Mr.,2,13,n,digit
620,male,S,2,26,0,0,10.5,0,Mr.,2,13,n,digit
621,male,C,3,27,1,0,14.4542,0,Mr.,2,13,n,digit
621,male,C,3,27,1,0,14.4542,0,Mr.,2,13,n,digit
622,male,S,1,42,1,0,52.5542,1,Mr.,4,20,D,digit
622,male,S,1,42,1,0,52.5542,1,Mr.,4,20,D,digit
623,male,C,3,20,1,1,15.7417,1,Mr.,2,10,n,digit
623,male,C,3,20,1,1,15.7417,1,Mr.,2,10,n,digit
624,male,S,3,21,0,0,7.8542,0,Mr.,3,20,n,digit
624,male,S,3,21,0,0,7.8542,0,Mr.,3,20,n,digit
625,male,S,3,21,0,0,16.1,0,Mr.,4,19,n,digit
625,male,S,3,21,0,0,16.1,0,Mr.,4,19,n,digit
626,male,S,1,61,0,0,32.3208,0,Mr.,2,15,D,digit
626,male,S,1,61,0,0,32.3208,0,Mr.,2,15,D,digit
627,male,Q,2,57,0,0,12.35,0,Rev.,3,22,n,digit
627,male,Q,2,57,0,0,12.35,0,Rev.,3,22,n,digit
628,female,S,1,21,0,0,77.9583,1,Miss.,3,20,D,digit
628,female,S,1,21,0,0,77.9583,1,Miss.,3,20,D,digit
629,male,S,3,26,0,0,7.8958,0,Mr.,2,19,n,digit
629,male,S,3,26,0,0,7.8958,0,Mr.,2,19,n,digit
630,male,Q,3,35,0,0,7.7333,0,Mr.,3,17,n,digit
630,male,Q,3,39,0,0,7.7333,0,Mr.,3,17,n,digit
631,male,S,1,80,0,0,30,1,Mr.,4,28,o,digit
631,male,S,1,80,0,0,30,1,Mr.,4,28,o,digit
632,male,S,3,51,0,0,7.0542,0,Mr.,3,20,n,digit
632,male,S,3,51,0,0,7.0542,0,Mr.,3,20,n,digit
633,male,C,1,32,0,0,30.5,1,Dr.,2,19,B,digit
633,male,C,1,32,0,0,30.5,1,Dr.,2,19,B,digit
634,male,S,1,38,0,0,0,0,Mr.,4,21,n,digit
634,male,S,1,40,0,0,0,0,Mr.,4,21,n,digit
635,female,S,3,9,3,2,27.9,0,Miss.,2,10,n,digit
635,female,S,3,9,3,2,27.9,0,Miss.,2,10,n,digit
636,female,S,2,28,0,0,13,1,Miss.,2,9,n,digit
636,female,S,2,28,0,0,13,1,Miss.,2,9,n,digit
637,male,S,3,32,0,0,7.925,0,Mr.,3,19,n,STON/O 2
637,male,S,3,32,0,0,7.925,0,Mr.,3,19,n,STON/O 2
638,male,S,2,31,1,1,26.25,0,Mr.,2,13,n,CA
638,male,S,2,31,1,1,26.25,0,Mr.,2,13,n,CA
639,female,S,3,41,0,5,39.6875,0,Mrs.,3,10,n,digit
639,female,S,3,41,0,5,39.6875,0,Mrs.,3,10,n,digit
640,male,S,3,18,1,0,16.1,0,Mr.,2,20,n,digit
640,male,S,3,30,1,0,16.1,0,Mr.,2,20,n,digit
641,male,S,3,20,0,0,7.8542,0,Mr.,3,15,n,digit
641,male,S,3,20,0,0,7.8542,0,Mr.,3,15,n,digit
642,female,C,1,24,0,0,69.3,1,Miss.,2,12,B,PC
642,female,C,1,24,0,0,69.3,1,Miss.,2,12,B,PC
643,female,S,3,2,3,2,27.9,0,Miss.,3,20,n,digit
643,female,S,3,2,3,2,27.9,0,Miss.,3,20,n,digit
644,male,S,3,32,0,0,56.4958,1,Mr.,2,9,n,digit
644,male,S,3,32,0,0,56.4958,1,Mr.,2,9,n,digit
645,female,C,3,0.75,2,1,19.2583,1,Miss.,2,14,n,digit
645,female,C,3,0.75,2,1,19.2583,1,Miss.,2,14,n,digit
646,male,C,1,48,1,0,76.7292,1,Mr.,3,18,D,PC
646,male,C,1,48,1,0,76.7292,1,Mr.,3,18,D,PC
647,male,S,3,19,0,0,7.8958,0,Mr.,2,11,n,digit
647,male,S,3,19,0,0,7.8958,0,Mr.,2,11,n,digit
648,male,C,1,56,0,0,35.5,1,Military,3,27,o,digit
648,male,C,1,56,0,0,35.5,1,Military,3,27,o,digit
649,male,S,3,32,0,0,7.55,0,Mr.,2,12,n,other
649,male,S,3,21,0,0,7.55,0,Mr.,2,12,n,other
650,female,S,3,23,0,0,7.55,1,Miss.,4,21,n,CA
650,female,S,3,23,0,0,7.55,1,Miss.,4,21,n,CA
651,male,S,3,21,0,0,7.8958,0,Mr.,2,11,n,digit
651,male,S,3,24,0,0,7.8958,0,Mr.,2,11,n,digit
652,female,S,2,18,0,1,23,1,Miss.,2,11,n,digit
652,female,S,2,18,0,1,23,1,Miss.,2,11,n,digit
653,male,S,3,21,0,0,8.4333,0,Mr.,3,23,n,digit
653,male,S,3,21,0,0,8.4333,0,Mr.,3,23,n,digit
654,female,Q,3,25,0,0,7.8292,1,Miss.,3,20,n,digit
654,female,Q,3,34,0,0,7.8292,1,Miss.,3,20,n,digit
655,female,Q,3,18,0,0,6.75,0,Miss.,3,19,n,digit
655,female,Q,3,18,0,0,6.75,0,Miss.,3,19,n,digit
656,male,S,2,24,2,0,73.5,0,Mr.,3,18,n,SOC
656,male,S,2,24,2,0,73.5,0,Mr.,3,18,n,SOC
657,male,S,3,32,0,0,7.8958,0,Mr.,2,15,n,digit
657,male,S,3,21,0,0,7.8958,0,Mr.,2,15,n,digit
658,female,Q,3,32,1,1,15.5,0,Mrs.,3,10,n,digit
658,female,Q,3,32,1,1,15.5,0,Mrs.,3,10,n,digit
659,male,S,2,23,0,0,13,0,Mr.,3,21,n,digit
659,male,S,2,23,0,0,13,0,Mr.,3,21,n,digit
660,male,C,1,58,0,2,113.275,0,Mr.,3,19,D,digit
660,male,C,1,58,0,2,113.275,0,Mr.,3,19,D,digit
661,male,S,1,50,2,0,133.65,1,Dr.,3,22,n,PC
661,male,S,1,50,2,0,133.65,1,Dr.,3,22,n,PC
662,male,C,3,40,0,0,7.225,0,Mr.,2,11,n,digit
662,male,C,3,40,0,0,7.225,0,Mr.,2,11,n,digit
663,male,S,1,47,0,0,25.5875,0,Mr.,3,19,E,digit
663,male,S,1,47,0,0,25.5875,0,Mr.,3,19,E,digit
664,male,S,3,36,0,0,7.4958,0,Mr.,2,10,n,digit
664,male,S,3,36,0,0,7.4958,0,Mr.,2,10,n,digit
665,male,S,3,20,1,0,7.925,1,Mr.,3,20,n,STON/O 2
665,male,S,3,20,1,0,7.925,1,Mr.,3,20,n,STON/O 2
666,male,S,2,32,2,0,73.5,0,Mr.,2,12,n,SOC
666,male,S,2,32,2,0,73.5,0,Mr.,2,12,n,SOC
667,male,S,2,25,0,0,13,0,Mr.,3,20,n,digit
667,male,S,2,25,0,0,13,0,Mr.,3,20,n,digit
668,male,S,3,21,0,0,7.775,0,Mr.,3,19,n,digit
668,male,S,3,32,0,0,7.775,0,Mr.,3,19,n,digit
669,male,S,3,43,0,0,8.05,0,Mr.,2,9,n,A/5
669,male,S,3,43,0,0,8.05,0,Mr.,2,9,n,A/5
670,female,S,1,28,1,0,52,1,Mrs.,4,17,C,digit
670,female,S,1,27,1,0,52,1,Mrs.,4,17,C,digit
671,female,S,2,40,1,1,39,1,Mrs.,5,25,n,digit
671,female,S,2,40,1,1,39,1,Mrs.,5,25,n,digit
672,male,S,1,31,1,0,52,0,Mr.,2,16,B,other
672,male,S,1,31,1,0,52,0,Mr.,2,16,B,other
673,male,S,2,70,0,0,10.5,0,Mr.,3,20,n,CA
673,male,S,2,70,0,0,10.5,0,Mr.,3,20,n,CA
674,male,S,2,31,0,0,13,1,Mr.,2,15,n,digit
674,male,S,2,31,0,0,13,1,Mr.,2,15,n,digit
675,male,S,2,40,0,0,0,0,Mr.,3,19,n,digit
675,male,S,2,19,0,0,0,0,Mr.,3,19,n,digit
676,male,S,3,18,0,0,7.775,0,Mr.,3,23,n,digit
676,male,S,3,18,0,0,7.775,0,Mr.,3,23,n,digit
677,male,S,3,24.5,0,0,8.05,0,Mr.,3,22,n,digit
677,male,S,3,24.5,0,0,8.05,0,Mr.,3,22,n,digit
678,female,S,3,18,0,0,9.8417,1,Miss.,3,14,n,digit
678,female,S,3,18,0,0,9.8417,1,Miss.,3,14,n,digit
679,female,S,3,43,1,6,46.9,0,Mrs.,3,16,n,CA
679,female,S,3,43,1,6,46.9,0,Mrs.,3,16,n,CA
680,male,C,1,36,0,1,512.3292,1,Mr.,4,26,B,PC
680,male,C,1,36,0,1,512.3292,1,Mr.,4,26,B,PC
681,female,Q,3,23,0,0,8.1375,0,Miss.,2,11,n,digit
681,female,Q,3,23,0,0,8.1375,0,Miss.,2,11,n,digit
682,male,C,1,27,0,0,76.7292,1,Mr.,2,12,D,PC
682,male,C,1,27,0,0,76.7292,1,Mr.,2,12,D,PC
683,male,S,3,20,0,0,9.225,0,Mr.,3,20,n,digit
683,male,S,3,20,0,0,9.225,0,Mr.,3,20,n,digit
684,male,S,3,14,5,2,46.9,0,Mr.,3,20,n,CA
684,male,S,3,14,5,2,46.9,0,Mr.,3,20,n,CA
685,male,S,2,60,1,1,39,0,Mr.,4,25,n,digit
685,male,S,2,60,1,1,39,0,Mr.,4,25,n,digit
686,male,C,2,25,1,2,41.5792,0,Mr.,4,30,n,SC/Paris
686,male,C,2,25,1,2,41.5792,0,Mr.,4,30,n,SC/Paris
687,male,S,3,14,4,1,39.6875,0,Mr.,3,17,n,digit
687,male,S,3,14,4,1,39.6875,0,Mr.,3,17,n,digit
688,male,S,3,19,0,0,10.1708,0,Mr.,2,11,n,digit
688,male,S,3,19,0,0,10.1708,0,Mr.,2,11,n,digit
689,male,S,3,18,0,0,7.7958,0,Mr.,3,24,n,digit
689,male,S,3,18,0,0,7.7958,0,Mr.,3,24,n,digit
690,female,S,1,15,0,1,211.3375,1,Miss.,3,24,B,digit
690,female,S,1,15,0,1,211.3375,1,Miss.,3,24,B,digit
691,male,S,1,31,1,0,57,1,Mr.,3,16,B,digit
691,male,S,1,31,1,0,57,1,Mr.,3,16,B,digit
692,female,C,3,4,0,1,13.4167,1,Miss.,2,10,n,digit
692,female,C,3,4,0,1,13.4167,1,Miss.,2,10,n,digit
693,male,S,3,32,0,0,56.4958,1,Mr.,2,6,n,digit
693,male,S,3,26,0,0,56.4958,1,Mr.,2,6,n,digit
694,male,C,3,25,0,0,7.225,0,Mr.,2,10,n,digit
694,male,C,3,25,0,0,7.225,0,Mr.,2,10,n,digit
695,male,S,1,60,0,0,26.55,0,Military,2,8,n,digit
695,male,S,1,60,0,0,26.55,0,Military,2,8,n,digit
696,male,S,2,52,0,0,13.5,0,Mr.,3,19,n,digit
696,male,S,2,52,0,0,13.5,0,Mr.,3,19,n,digit
697,male,S,3,44,0,0,8.05,0,Mr.,2,10,n,digit
697,male,S,3,44,0,0,8.05,0,Mr.,2,10,n,digit
698,female,Q,3,25,0,0,7.7333,1,Miss.,3,23,n,digit
698,female,Q,3,25,0,0,7.7333,1,Miss.,3,23,n,digit
699,male,C,1,49,1,1,110.8833,0,Mr.,3,17,C,digit
699,male,C,1,49,1,1,110.8833,0,Mr.,3,17,C,digit
700,male,S,3,42,0,0,7.65,0,Mr.,5,31,o,digit
700,male,S,3,42,0,0,7.65,0,Mr.,5,31,o,digit
701,female,C,1,18,1,0,227.525,1,Mrs.,4,14,C,PC
701,female,C,1,18,1,0,227.525,1,Mrs.,4,14,C,PC
702,male,S,1,35,0,0,26.2875,1,Mr.,3,25,E,PC
702,male,S,1,35,0,0,26.2875,1,Mr.,3,25,E,PC
703,female,C,3,18,0,1,14.4542,0,Miss.,2,13,n,digit
703,female,C,3,18,0,1,14.4542,0,Miss.,2,13,n,digit
704,male,Q,3,25,0,0,7.7417,0,Mr.,2,15,n,digit
704,male,Q,3,25,0,0,7.7417,0,Mr.,2,15,n,digit
705,male,S,3,26,1,0,7.8542,0,Mr.,3,16,n,digit
705,male,S,3,26,1,0,7.8542,0,Mr.,3,16,n,digit
706,male,S,2,39,0,0,26,0,Mr.,4,17,n,digit
706,male,S,2,39,0,0,26,0,Mr.,4,17,n,digit
707,female,S,2,45,0,0,13.5,1,Mrs.,3,21,n,digit
707,female,S,2,45,0,0,13.5,1,Mrs.,3,21,n,digit
708,male,S,1,42,0,0,26.2875,1,Mr.,3,26,E,PC
708,male,S,1,42,0,0,26.2875,1,Mr.,3,26,E,PC
709,female,S,1,22,0,0,151.55,1,Miss.,2,12,n,digit
709,female,S,1,22,0,0,151.55,1,Miss.,2,12,n,digit
710,male,C,3,2,1,1,15.2458,1,Master.,4,19,n,digit
710,male,C,3,7,1,1,15.2458,1,Master.,4,19,n,digit
711,female,C,1,24,0,0,49.5042,1,Miss.,4,19,C,PC
711,female,C,1,24,0,0,49.5042,1,Miss.,4,19,C,PC
712,male,S,1,39,0,0,26.55,0,Mr.,2,12,C,digit
712,male,S,1,38,0,0,26.55,0,Mr.,2,12,C,digit
713,male,S,1,48,1,0,52,1,Mr.,3,17,C,digit
713,male,S,1,48,1,0,52,1,Mr.,3,17,C,digit
714,male,S,3,29,0,0,9.4833,0,Mr.,3,19,n,digit
714,male,S,3,29,0,0,9.4833,0,Mr.,3,19,n,digit
715,male,S,2,52,0,0,13,0,Mr.,2,15,n,digit
715,male,S,2,52,0,0,13,0,Mr.,2,15,n,digit
716,male,S,3,19,0,0,7.65,0,Mr.,5,33,o,digit
716,male,S,3,19,0,0,7.65,0,Mr.,5,33,o,digit
717,female,C,1,38,0,0,227.525,1,Miss.,3,20,C,PC
717,female,C,1,38,0,0,227.525,1,Miss.,3,20,C,PC
718,female,S,2,27,0,0,10.5,1,Miss.,4,25,E,digit
718,female,S,2,27,0,0,10.5,1,Miss.,4,25,E,digit
719,male,Q,3,39,0,0,15.5,0,Mr.,2,13,n,digit
719,male,Q,3,35,0,0,15.5,0,Mr.,2,13,n,digit
720,male,S,3,33,0,0,7.775,0,Mr.,3,21,n,digit
720,male,S,3,33,0,0,7.775,0,Mr.,3,21,n,digit
721,female,S,2,6,0,1,33,1,Miss.,4,23,n,digit
721,female,S,2,6,0,1,33,1,Miss.,4,23,n,digit
722,male,S,3,17,1,0,7.0542,0,Mr.,3,18,n,digit
722,male,S,3,17,1,0,7.0542,0,Mr.,3,18,n,digit
723,male,S,2,34,0,0,13,0,Mr.,3,21,n,digit
723,male,S,2,34,0,0,13,0,Mr.,3,21,n,digit
724,male,S,2,50,0,0,13,0,Mr.,3,16,n,digit
724,male,S,2,50,0,0,13,0,Mr.,3,16,n,digit
725,male,S,1,27,1,0,53.1,1,Mr.,3,22,E,digit
725,male,S,1,27,1,0,53.1,1,Mr.,3,22,E,digit
726,male,S,3,20,0,0,8.6625,0,Mr.,2,13,n,digit
726,male,S,3,20,0,0,8.6625,0,Mr.,2,13,n,digit
727,female,S,2,30,3,0,21,1,Mrs.,4,16,n,digit
727,female,S,2,30,3,0,21,1,Mrs.,4,16,n,digit
728,female,Q,3,0.67,0,0,7.7375,1,Miss.,2,16,n,digit
728,female,Q,3,25,0,0,7.7375,1,Miss.,2,16,n,digit
729,male,S,2,25,1,0,26,0,Mr.,4,23,n,digit
729,male,S,2,25,1,0,26,0,Mr.,4,23,n,digit
730,female,S,3,25,1,0,7.925,0,Miss.,3,20,n,STON/O2
730,female,S,3,25,1,0,7.925,0,Miss.,3,20,n,STON/O2
731,female,S,1,29,0,0,211.3375,1,Miss.,3,20,B,digit
731,female,S,1,29,0,0,211.3375,1,Miss.,3,20,B,digit
732,male,C,3,11,0,0,18.7875,0,Mr.,4,16,n,digit
732,male,C,3,11,0,0,18.7875,0,Mr.,4,16,n,digit
733,male,S,2,19,0,0,0,0,Mr.,3,13,n,digit
733,male,S,2,40,0,0,0,0,Mr.,3,13,n,digit
734,male,S,2,23,0,0,13,0,Mr.,3,19,n,digit
734,male,S,2,23,0,0,13,0,Mr.,3,19,n,digit
735,male,S,2,23,0,0,13,0,Mr.,3,21,n,digit
735,male,S,2,23,0,0,13,0,Mr.,3,21,n,digit
736,male,S,3,28.5,0,0,16.1,0,Mr.,2,14,n,digit
736,male,S,3,28.5,0,0,16.1,0,Mr.,2,14,n,digit
737,female,S,3,48,1,3,34.375,0,Mrs.,3,10,n,W/C
737,female,S,3,48,1,3,34.375,0,Mrs.,3,10,n,W/C
738,male,C,1,35,0,0,512.3292,1,Mr.,3,15,B,PC
738,male,C,1,35,0,0,512.3292,1,Mr.,3,15,B,PC
739,male,S,3,32,0,0,7.8958,0,Mr.,2,12,n,digit
739,male,S,3,24,0,0,7.8958,0,Mr.,2,12,n,digit
740,male,S,3,21,0,0,7.8958,0,Mr.,2,12,n,digit
740,male,S,3,24,0,0,7.8958,0,Mr.,2,12,n,digit
741,male,S,1,27,0,0,30,1,Mr.,3,20,D,digit
741,male,S,1,57,0,0,30,1,Mr.,3,20,D,digit
742,male,S,1,36,1,0,78.85,0,Mr.,3,22,C,digit
742,male,S,1,36,1,0,78.85,0,Mr.,3,22,C,digit
743,female,C,1,21,2,2,262.375,1,Miss.,4,27,B,PC
743,female,C,1,21,2,2,262.375,1,Miss.,4,27,B,PC
744,male,S,3,24,1,0,16.1,0,Mr.,2,11,n,digit
744,male,S,3,24,1,0,16.1,0,Mr.,2,11,n,digit
745,male,S,3,31,0,0,7.925,1,Mr.,2,12,n,STON/O 2
745,male,S,3,31,0,0,7.925,1,Mr.,2,12,n,STON/O 2
746,male,S,1,70,1,1,71,0,Military,3,19,B,other
746,male,S,1,70,1,1,71,0,Military,3,19,B,other
747,male,S,3,16,1,1,20.25,0,Mr.,3,20,n,CA
747,male,S,3,16,1,1,20.25,0,Mr.,3,20,n,CA
748,female,S,2,30,0,0,13,1,Miss.,2,13,n,digit
748,female,S,2,30,0,0,13,1,Miss.,2,13,n,digit
749,male,S,1,19,1,0,53.1,0,Mr.,3,18,D,digit
749,male,S,1,19,1,0,53.1,0,Mr.,3,18,D,digit
750,male,Q,3,31,0,0,7.75,0,Mr.,2,17,n,digit
750,male,Q,3,31,0,0,7.75,0,Mr.,2,17,n,digit
751,female,S,2,4,1,1,23,1,Miss.,2,9,n,digit
751,female,S,2,4,1,1,23,1,Miss.,2,9,n,digit
752,male,S,3,6,0,1,12.475,1,Master.,2,9,E,digit
752,male,S,3,6,0,1,12.475,1,Master.,2,9,E,digit
753,male,S,3,33,0,0,9.5,0,Mr.,4,24,n,digit
753,male,S,3,33,0,0,9.5,0,Mr.,4,24,n,digit
754,male,S,3,23,0,0,7.8958,0,Mr.,2,12,n,digit
754,male,S,3,23,0,0,7.8958,0,Mr.,2,12,n,digit
755,female,S,2,48,1,2,65,1,Mrs.,3,12,n,digit
755,female,S,2,48,1,2,65,1,Mrs.,3,12,n,digit
756,male,S,2,0.67,1,1,14.5,1,Master.,2,15,n,digit
756,male,S,2,0.67,1,1,14.5,1,Master.,2,15,n,digit
757,male,S,3,28,0,0,7.7958,0,Mr.,3,21,n,digit
757,male,S,3,28,0,0,7.7958,0,Mr.,3,21,n,digit
758,male,S,2,18,0,0,11.5,0,Mr.,3,17,n,digit
758,male,S,2,18,0,0,11.5,0,Mr.,3,17,n,digit
759,male,S,3,34,0,0,8.05,0,Mr.,3,21,n,digit
759,male,S,3,34,0,0,8.05,0,Mr.,3,21,n,digit
760,female,S,1,33,0,0,86.5,1,Nobility,4,11,B,digit
760,female,S,1,33,0,0,86.5,1,Nobility,4,11,B,digit
761,male,S,3,21,0,0,14.5,0,Mr.,2,12,n,digit
761,male,S,3,24,0,0,14.5,0,Mr.,2,12,n,digit
762,male,S,3,41,0,0,7.125,0,Mr.,4,22,n,other
762,male,S,3,41,0,0,7.125,0,Mr.,4,22,n,other
763,male,C,3,20,0,0,7.2292,1,Mr.,3,14,n,digit
763,male,C,3,20,0,0,7.2292,1,Mr.,3,14,n,digit
764,female,S,1,36,1,2,120,1,Mrs.,4,19,B,digit
764,female,S,1,36,1,2,120,1,Mrs.,4,19,B,digit
765,male,S,3,16,0,0,7.775,0,Mr.,3,15,n,digit
765,male,S,3,16,0,0,7.775,0,Mr.,3,15,n,digit
766,female,S,1,51,1,0,77.9583,1,Mrs.,4,13,D,digit
766,female,S,1,51,1,0,77.9583,1,Mrs.,4,13,D,digit
767,male,C,1,54,0,0,39.6,0,Dr.,3,18,n,digit
767,male,C,1,21,0,0,39.6,0,Dr.,3,18,n,digit
768,female,Q,3,30.5,0,0,7.75,0,Miss.,2,10,n,digit
768,female,Q,3,30.5,0,0,7.75,0,Miss.,2,10,n,digit
769,male,Q,3,18,1,0,24.15,0,Mr.,3,12,n,digit
769,male,Q,3,40,1,0,24.15,0,Mr.,3,12,n,digit
770,male,S,3,32,0,0,8.3625,0,Mr.,3,25,n,digit
770,male,S,3,32,0,0,8.3625,0,Mr.,3,25,n,digit
771,male,S,3,24,0,0,9.5,0,Mr.,3,15,n,digit
771,male,S,3,24,0,0,9.5,0,Mr.,3,15,n,digit
772,male,S,3,48,0,0,7.8542,0,Mr.,3,16,n,digit
772,male,S,3,48,0,0,7.8542,0,Mr.,3,16,n,digit
773,female,S,2,57,0,0,10.5,0,Mrs.,2,4,E,other
773,female,S,2,57,0,0,10.5,0,Mrs.,2,4,E,other
774,male,C,3,18,0,0,7.225,0,Mr.,2,9,n,digit
774,male,C,3,18,0,0,7.225,0,Mr.,2,9,n,digit
775,female,S,2,54,1,3,23,1,Mrs.,3,16,n,digit
775,female,S,2,54,1,3,23,1,Mrs.,3,16,n,digit
776,male,S,3,18,0,0,7.75,0,Mr.,5,30,n,digit
776,male,S,3,18,0,0,7.75,0,Mr.,5,30,n,digit
777,male,Q,3,35,0,0,7.75,0,Mr.,2,10,o,digit
777,male,Q,3,39,0,0,7.75,0,Mr.,2,10,o,digit
778,female,S,3,5,0,0,12.475,1,Miss.,3,20,n,digit
778,female,S,3,5,0,0,12.475,1,Miss.,3,20,n,digit
779,male,Q,3,35,0,0,7.7375,0,Mr.,3,16,n,digit
779,male,Q,3,35,0,0,7.7375,0,Mr.,3,16,n,digit
780,female,S,1,43,0,1,211.3375,1,Mrs.,4,17,B,digit
780,female,S,1,43,0,1,211.3375,1,Mrs.,4,17,B,digit
781,female,C,3,13,0,0,7.2292,1,Miss.,2,12,n,digit
781,female,C,3,13,0,0,7.2292,1,Miss.,2,12,n,digit
782,female,S,1,17,1,0,57,1,Mrs.,4,16,B,digit
782,female,S,1,17,1,0,57,1,Mrs.,4,16,B,digit
783,male,S,1,29,0,0,30,0,Mr.,3,15,D,digit
783,male,S,1,29,0,0,30,0,Mr.,3,15,D,digit
784,male,S,3,24,1,2,23.45,0,Mr.,3,15,n,W/C
784,male,S,3,24,1,2,23.45,0,Mr.,3,15,n,W/C
785,male,S,3,25,0,0,7.05,0,Mr.,2,10,n,SOTON/OQ
785,male,S,3,25,0,0,7.05,0,Mr.,2,10,n,SOTON/OQ
786,male,S,3,25,0,0,7.25,0,Mr.,3,13,n,digit
786,male,S,3,25,0,0,7.25,0,Mr.,3,13,n,digit
787,female,S,3,18,0,0,7.4958,1,Miss.,3,16,n,digit
787,female,S,3,18,0,0,7.4958,1,Miss.,3,16,n,digit
788,male,Q,3,8,4,1,29.125,0,Master.,3,14,n,digit
788,male,Q,3,8,4,1,29.125,0,Master.,3,14,n,digit
789,male,S,3,1,1,2,20.575,1,Master.,3,15,n,CA
789,male,S,3,1,1,2,20.575,1,Master.,3,15,n,CA
790,male,C,1,46,0,0,79.2,0,Mr.,2,18,B,PC
790,male,C,1,46,0,0,79.2,0,Mr.,2,18,B,PC
791,male,Q,3,39,0,0,7.75,0,Mr.,3,17,n,digit
791,male,Q,3,35,0,0,7.75,0,Mr.,3,17,n,digit
792,male,S,2,16,0,0,26,0,Mr.,2,13,n,digit
792,male,S,2,16,0,0,26,0,Mr.,2,13,n,digit
793,female,S,3,3,8,2,69.55,0,Miss.,3,14,n,CA
793,female,S,3,5,8,2,69.55,0,Miss.,3,14,n,CA
794,male,C,1,54,0,0,30.6958,0,Mr.,3,17,n,PC
794,male,C,1,21,0,0,30.6958,0,Mr.,3,17,n,PC
795,male,S,3,25,0,0,7.8958,0,Mr.,2,15,n,digit
795,male,S,3,25,0,0,7.8958,0,Mr.,2,15,n,digit
796,male,S,2,39,0,0,13,0,Mr.,2,12,n,digit
796,male,S,2,39,0,0,13,0,Mr.,2,12,n,digit
797,female,S,1,49,0,0,25.9292,1,Dr.,3,11,D,digit
797,female,S,1,49,0,0,25.9292,1,Dr.,3,11,D,digit
798,female,S,3,31,0,0,8.6833,1,Mrs.,2,9,n,digit
798,female,S,3,31,0,0,8.6833,1,Mrs.,2,9,n,digit
799,male,C,3,30,0,0,7.2292,0,Mr.,3,21,n,digit
799,male,C,3,30,0,0,7.2292,0,Mr.,3,21,n,digit
800,female,S,3,30,1,1,24.15,0,Mrs.,5,19,n,digit
800,female,S,3,30,1,1,24.15,0,Mrs.,5,19,n,digit
801,male,S,2,34,0,0,13,0,Mr.,2,14,n,digit
801,male,S,2,34,0,0,13,0,Mr.,2,14,n,digit
802,female,S,2,31,1,1,26.25,1,Mrs.,3,13,n,CA
802,female,S,2,31,1,1,26.25,1,Mrs.,3,13,n,CA
803,male,S,1,11,1,2,120,1,Master.,4,23,B,digit
803,male,S,1,11,1,2,120,1,Master.,4,23,B,digit
804,male,C,3,0.42,0,1,8.5167,1,Master.,3,20,n,digit
804,male,C,3,0.42,0,1,8.5167,1,Master.,3,20,n,digit
805,male,S,3,27,0,0,6.975,1,Mr.,3,16,n,digit
805,male,S,3,27,0,0,6.975,1,Mr.,3,16,n,digit
806,male,S,3,31,0,0,7.775,0,Mr.,3,18,n,digit
806,male,S,3,31,0,0,7.775,0,Mr.,3,18,n,digit
807,male,S,1,39,0,0,0,0,Mr.,3,15,o,digit
